case,implementation,status,error,dimension,family,input_format,output_format,wb,betatotal,aspect,raxis_cc,volume_p,iotaf_edge,pressure_axis,plasma_current
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,gvec,failed,Unsupported: required MGRID fixture unavailable: /home/hansonj/data_files/mgrid.c01r00_z16mod.nc,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,jvmec,failed,Unsupported: required MGRID fixture unavailable: /home/hansonj/data_files/mgrid.c01r00_z16mod.nc,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,parvmec,failed,Unsupported: required MGRID fixture unavailable: /home/hansonj/data_files/mgrid.c01r00_z16mod.nc,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,spectre,failed,Unsupported: required MGRID fixture unavailable: /home/hansonj/data_files/mgrid.c01r00_z16mod.nc,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,vmec2000,failed,Unsupported: required MGRID fixture unavailable: /home/hansonj/data_files/mgrid.c01r00_z16mod.nc,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,vmecpp,failed,Unsupported: required MGRID fixture unavailable: /home/hansonj/data_files/mgrid.c01r00_z16mod.nc,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,vmex,failed,Unsupported: required MGRID fixture unavailable: /home/hansonj/data_files/mgrid.c01r00_z16mod.nc,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,8.566063442608781,6.114738435460494e-05,10.249435969457434,4.141247972095343,13.390684036404597,-1.6,3661.0,-9912.854751940527
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565126730258422,0.0022204643096123055,10.249435969485337,4.149925335405883,13.390684036441026,-1.5999999999999999,128321.02695368872,73698.27857825944
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,gvec,failed,Run failed,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565080640399117,0.0,11.048550805166634,4.159299942599827,11.818468606205402,-1.5999999999999999,0.0,87294.19158365419
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565075220531352,0.002218530683127847,10.249435969485337,4.1596541538888046,13.390684036441026,-1.5999999999999999,127549.49278931034,88016.15596458118
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565075220531364,0.0022185306831273345,10.249435969485337,4.159654153884529,13.390684036441026,-1.5999999999999999,127549.49278970873,88016.15595012433
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565070234666575,0.0022183984294745812,10.249435969485283,4.16018092289821,13.390684036440991,-1.5999999999999999,127500.07358956842,89257.79474794175
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565075220531357,0.0022185306831272495,10.249435969485274,4.159654153889219,13.390684036440978,-1.5999999999999999,127549.49278929256,88016.15595735956
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565168366418554,6.122498374742626e-05,10.249435969485289,4.146010950489191,13.390684036440984,-1.6,3661.0,104382.5938261851
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565103536006717,0.0022206065965107813,10.249435969485338,4.149368731793492,13.39068403644101,-1.5999999999999999,128480.09770983801,74544.0506811265
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,gvec,failed,Run failed,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565046737917108,0.0,11.048550805166634,4.159611666680242,11.818468606205402,-1.5999999999999999,0.0,87480.88179465584
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565041338105761,0.002218393895677437,10.24943596948534,4.159952394606249,13.390684036441014,-1.5999999999999999,127601.23595824023,88427.58599459712
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565041338105749,0.0022183938956777637,10.249435969485338,4.159952394608098,13.39068403644101,-1.5999999999999999,127601.2359580455,88427.58601644728
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,8.56503603123353,0.002218222140820171,10.249435969485283,4.1606033917865926,13.39068403644099,-1.5999999999999999,127542.20875813908,89907.22891792624
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,8.56504133810572,0.0022183938956778023,10.249435969485306,4.159952394607372,13.390684036440987,-1.5999999999999999,127601.23595810085,88427.5860178527
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,8.566063442608781,6.114738435460494e-05,10.249435969457434,4.141247972095343,13.390684036404597,-1.6,3661.0,-9912.854751940527
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565126730258422,0.0022204643096123055,10.249435969485337,4.149925335405883,13.390684036441026,-1.5999999999999999,128321.02695368872,73698.27857825944
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,gvec,failed,Run failed,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565080515377216,0.0,11.048550805166634,4.159276062970285,11.818468606205402,-1.5999999999999999,0.0,87541.22560080745
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,8.56507510449893,0.0022185443176022486,10.249435969485337,4.159612464114508,13.390684036441026,-1.5999999999999999,127551.12078560918,88191.93645013969
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565075104498938,0.0022185443176018283,10.249435969485337,4.159612464113445,13.390684036441026,-1.5999999999999999,127551.12078561285,88191.93645262084
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,8.56507026597217,0.0022183948153426288,10.249435969485283,4.16016706136421,13.390684036440991,-1.5999999999999999,127499.58338438872,89365.9675477105
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,8.565075104498954,0.002218544317601096,10.249435969485274,4.159612464110125,13.390684036440978,-1.5999999999999999,127551.12078539171,88191.9364836049
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,3.2886438041758517,0.0493760002286374,11.289427708902943,11.765837671403956,229.15177393421888,0.6950000000000001,43770.0,-48142.51052123847
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,3.287957610875962,0.04705237793158783,11.289427708903093,11.639192886724976,229.15177393422292,0.695,39704.42974748475,25947.17515782997
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,11.289427708903236,11.7186993488194,229.151773934224,-0.695,43770.0,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,3.288004486289497,0.0,11.321378698620922,11.675804184243864,229.42407645234448,0.695,0.0,18916.87775696241
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,3.288004310978149,0.04703501973506191,11.289427708903089,11.675193140272892,229.15177393422286,0.695,39532.965019022085,18930.64748028213
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,3.2880043109782107,0.04703501973505758,11.289427708903093,11.675193140273441,229.15177393422292,0.695,39532.96501901371,18930.647480513104
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,3.288004730467601,0.04703487207790592,11.28942770890315,11.67726080262979,229.15177393422337,0.695,39523.12031617403,18934.28722931969
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,3.288004310978167,0.04703501973506465,11.289427708903133,11.675193140233322,229.15177393422343,0.695,39532.965019205265,18930.647479165753
educational_VMEC/from_STELLOPT_246/Benchmarks/helias.m8,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias.m8,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,3.2883477118721216,0.04933557349538545,11.289427708903135,11.738220502326108,229.15177393422275,0.6950000000000001,43770.0,5854.44906652667
educational_VMEC/from_STELLOPT_246/Benchmarks/helias.m8,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,3.287957335733929,0.04705213674504405,11.289427708903196,11.639497310456976,229.15177393422334,0.695,39704.37105344943,25341.92564170293
educational_VMEC/from_STELLOPT_246/Benchmarks/helias.m8,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias.m8,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,11.289427708903236,11.7187465733089,229.151773934223,-0.695,43770.0,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias.m8,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,3.2880035597018917,0.0,11.321378698620922,11.675051006120299,229.42407645234448,0.695,0.0,18921.66439252026
educational_VMEC/from_STELLOPT_246/Benchmarks/helias.m8,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,3.288003952957156,0.047034944875481065,11.2894277089032,11.676052671814562,229.15177393422343,0.695,39531.09958734917,18912.421014309977
educational_VMEC/from_STELLOPT_246/Benchmarks/helias.m8,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias.m8,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias.m8,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,3.2880039529571223,0.047034944875484264,11.289427708903196,11.676052671786689,229.15177393422334,0.695,39531.09958748367,18912.421014383715
educational_VMEC/from_STELLOPT_246/Benchmarks/helias.m8,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,3.2880041170877354,0.047034882060866416,11.289427708903185,11.676995985087476,229.1517739342238,0.695,39526.61660339129,18904.899358707586
educational_VMEC/from_STELLOPT_246/Benchmarks/helias.m8,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,3.2880039529571214,0.047034944875485145,11.289427708903194,11.676052671786746,229.15177393422343,0.695,39531.099587483004,18912.421014173244
educational_VMEC/from_STELLOPT_246/Benchmarks/helias14,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias14,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,3.2886438041758517,0.0493760002286374,11.289427708902943,11.765837671403956,229.15177393421888,0.6950000000000001,43770.0,-48142.51052123847
educational_VMEC/from_STELLOPT_246/Benchmarks/helias14,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,3.287957610875962,0.04705237793158783,11.289427708903093,11.639192886724976,229.15177393422292,0.695,39704.42974748475,25947.17515782997
educational_VMEC/from_STELLOPT_246/Benchmarks/helias14,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias14,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,11.289427708903236,11.7186993488194,229.151773934223,-0.695,43770.0,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias14,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,3.2880047376910904,0.0,11.321378698620922,11.67762798470814,229.42407645234448,0.695,0.0,18945.342907875973
educational_VMEC/from_STELLOPT_246/Benchmarks/helias14,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,3.2880047592756427,0.04703485161385631,11.289427708903089,11.67764699823928,229.15177393422286,0.695,39522.20663416492,18940.991527708156
educational_VMEC/from_STELLOPT_246/Benchmarks/helias14,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias14,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/helias14,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,3.2880047592757378,0.047034851613827845,11.289427708903093,11.677646998315128,229.15177393422292,0.695,39522.20663216348,18940.99137400675
educational_VMEC/from_STELLOPT_246/Benchmarks/helias14,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,3.2880048532017168,0.04703483223162503,11.28942770890315,11.677688722654628,229.15177393422337,0.695,39521.08491563448,18934.75884885906
educational_VMEC/from_STELLOPT_246/Benchmarks/helias14,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,3.2880048922311396,0.04703483235892172,11.289427708903133,11.677648911077583,229.15177393422343,0.695,39521.76154244317,18928.609573673526
educational_VMEC/from_STELLOPT_246/Benchmarks/m45.OHseries.1_fb,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/m45.OHseries.1_fb,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.07925831844749169,0.0001868175616701228,4.01852239121007,1.4324565775670643,3.12452904793468,0.3176272100441993,232.5144,33348.6107999771
educational_VMEC/from_STELLOPT_246/Benchmarks/m45.OHseries.1_fb,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.09465191708245545,0.0,0.0,0.0,0.0,0.9551839940428133,9.06842767237183e-308,-33922.79529241512
educational_VMEC/from_STELLOPT_246/Benchmarks/m45.OHseries.1_fb,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/m45.OHseries.1_fb,gvec,failed,Run failed,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/m45.OHseries.1_fb,jvmec,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/m45.OHseries.1_fb,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.07924793977216943,0.00018595818518824878,4.01852238462417,1.4178769445045243,3.1245290376000465,0.4013084883346906,232.49070509826325,-33367.9511096818
educational_VMEC/from_STELLOPT_246/Benchmarks/m45.OHseries.1_fb,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/m45.OHseries.1_fb,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/m45.OHseries.1_fb,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.07924793977216898,0.0001859581851882488,4.01852238462417,1.4178769445044472,3.1245290376000465,0.4013084883348532,232.49070509826325,-33367.951109683
educational_VMEC/from_STELLOPT_246/Benchmarks/m45.OHseries.1_fb,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.09465191708260678,0.00015377115203350314,4.0185223846241795,1.4368451552152701,3.1245290376000487,0.955183994042988,234.74820343356916,-33922.795292415896
educational_VMEC/from_STELLOPT_246/Benchmarks/m45.OHseries.1_fb,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0792479397721692,0.00018595818518826564,4.018522384624169,1.417876944503298,3.1245290376000496,0.40130848833484456,232.49070509826325,-33367.95110968223
educational_VMEC/from_STELLOPT_246/Benchmarks/qas14,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qas14,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.08173399784894239,0.03483854258424525,3.427884205156138,1.5591585993028818,5.215144295291496,0.09164951628157428,35854.015799999994,194319.99996999998
educational_VMEC/from_STELLOPT_246/Benchmarks/qas14,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.08179232337389483,0.035235833988294565,3.427884205155954,1.606906864008398,5.215144295291172,0.4635377768656429,35905.62545726761,-194276.31049354494
educational_VMEC/from_STELLOPT_246/Benchmarks/qas14,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qas14,gvec,failed,Run failed,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qas14,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.08195905203499435,0.0,3.4803429654393008,1.5502731638080827,5.099713905899035,0.4771132162072981,0.0,-194326.39403686087
educational_VMEC/from_STELLOPT_246/Benchmarks/qas14,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.08175082012068943,0.035630241423564135,3.427884205155954,1.6744346354584954,5.215144295291172,0.4927270449286787,35905.62545726761,-194276.3104935445
educational_VMEC/from_STELLOPT_246/Benchmarks/qas14,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qas14,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qas14,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.08175082012068902,0.03563024142353827,3.427884205155954,1.6744346354478437,5.215144295291172,0.4927270449154637,35905.62545726761,-194276.31049354706
educational_VMEC/from_STELLOPT_246/Benchmarks/qas14,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.08175082067321948,0.03563014031523043,3.427884205155929,1.674414508154656,5.215144295291181,0.4927271849096417,35905.62545726761,-194276.31049354715
educational_VMEC/from_STELLOPT_246/Benchmarks/qas14,vmex,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qas3,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qas3,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.08173399784894239,0.03483854258424525,3.427884205156138,1.5591585993028818,5.215144295291496,0.09164951628157428,35854.015799999994,194319.99996999998
educational_VMEC/from_STELLOPT_246/Benchmarks/qas3,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.08178634857200305,0.03517810971971042,3.427884205155954,1.5969637391133493,5.215144295291172,0.46348494815456165,35905.62545726761,-194276.31049354636
educational_VMEC/from_STELLOPT_246/Benchmarks/qas3,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qas3,gvec,failed,Run failed,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qas3,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.08195905322089686,0.0,3.4803429654393008,1.550272954534889,5.099713905899035,0.4769456441548911,0.0,-194326.39403686047
educational_VMEC/from_STELLOPT_246/Benchmarks/qas3,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.08175082266938194,0.03562983403971078,3.427884205155954,1.674225767524351,5.215144295291172,0.4925064212251021,35905.62545726761,-194276.31049354645
educational_VMEC/from_STELLOPT_246/Benchmarks/qas3,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qas3,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qas3,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.08175082266944698,0.035629834026281657,3.427884205155954,1.6742257625962522,5.215144295291172,0.49250641868397743,35905.62545726761,-194276.310493544
educational_VMEC/from_STELLOPT_246/Benchmarks/qas3,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.08175082200718592,0.0356296384370811,3.427884205155929,1.6741950951864955,5.215144295291181,0.4925030731303197,35905.62545726761,-194276.31049354695
educational_VMEC/from_STELLOPT_246/Benchmarks/qas3,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0817508226677839,0.03562983436742153,3.4278842051559293,1.6742258881905607,5.215144295291181,0.49250648382219697,35905.62545726761,-194276.31049354596
educational_VMEC/from_STELLOPT_246/Benchmarks/qps14,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qps14,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.028603426558955408,0.020059620843118763,2.752056845314716,1.0468256545719588,2.287371701866263,0.28376192866350275,22967.684700000005,-3.772643329939396
educational_VMEC/from_STELLOPT_246/Benchmarks/qps14,educational_vmec,failed,Unsupported: required MGRID fixture unavailable: mgrid_022803a.nc,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qps14,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qps14,gvec,failed,Unsupported: required MGRID fixture unavailable: mgrid_022803a.nc,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qps14,jvmec,failed,Unsupported: required MGRID fixture unavailable: mgrid_022803a.nc,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qps14,parvmec,failed,Unsupported: required MGRID fixture unavailable: mgrid_022803a.nc,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
educational_VMEC/from_STELLOPT_246/Benchmarks/qps14,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
