case,implementation,quality_status,quality_metric,residual,tolerance,residual_over_tolerance,iterations,solver_status,quality_source
educational_VMEC/from_MattLandreman_vmec_equilibria/TJ-II/100_44_64_0/100_44_64_0.0,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.948709598033703e-13,1e-12,0.9948709598033704,1987.0,0,wout_100_44_64_0.0.nc
educational_VMEC/from_MattLandreman_vmec_equilibria/TJ-II/100_44_64_0/100_44_64_0.0,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.948697219946162e-13,1e-12,0.9948697219946162,1987.0,0,wout_100_44_64_0.0.nc
educational_VMEC/from_MattLandreman_vmec_equilibria/TJ-II/100_44_64_0/100_44_64_0.0,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.969824227080948e-13,1e-12,0.9969824227080948,2230.0,0,wout_input.100_44_64_0.nc
educational_VMEC/from_MattLandreman_vmec_equilibria/TJ-II/100_44_64_0/100_44_64_0.0,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.94867270853626e-13,1e-12,0.9948672708536259,1986.0,0,wout_100_44_64_0.0.nc
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/Standard_fixed_boundary/W7-X_standard_configuration,desc,converged,maximum normalized force error,0.001791,,,1.0,success,desc.log
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/Standard_fixed_boundary/W7-X_standard_configuration,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.017194536791620016,1e-12,17194536791.620018,2.0,0,wout_vmec.nc
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/Standard_fixed_boundary/W7-X_standard_configuration,gvec,not_converged,|force|,5.27e-07,1e-07,5.2700000000000005,10000.0,finished,gvec.log
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/Standard_fixed_boundary/W7-X_standard_configuration,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.971899756370952e-13,1e-12,0.9971899756370952,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/Standard_fixed_boundary/W7-X_standard_configuration,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.968496451385252e-13,1e-12,0.9968496451385253,1106.0,0,wout_W7-X_standard_configuration.nc
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/Standard_fixed_boundary/W7-X_standard_configuration,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.96844448408391e-13,1e-12,0.996844448408391,1106.0,0,wout_W7-X_standard_configuration.nc
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/Standard_fixed_boundary/W7-X_standard_configuration,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.600661859891237e-13,1e-12,0.9600661859891237,1168.0,0,wout_input.nc
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/Standard_fixed_boundary/W7-X_standard_configuration,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.968501611832802e-13,1e-12,0.9968501611832802,1105.0,0,wout_W7-X_standard_configuration.nc
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/fixedBoundaryBeforeCoilOptimmizationFromDrevlak/d23p4_tm,desc,converged,maximum normalized force error,0.000491,,,1.0,success,desc.log
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/fixedBoundaryBeforeCoilOptimmizationFromDrevlak/d23p4_tm,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.10666057818452584,1e-12,106660578184.52585,2.0,0,wout_vmec.nc
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/fixedBoundaryBeforeCoilOptimmizationFromDrevlak/d23p4_tm,gvec,not_converged,|force|,3.81e-07,1e-07,3.81,10000.0,finished,gvec.log
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/fixedBoundaryBeforeCoilOptimmizationFromDrevlak/d23p4_tm,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.99962296325492e-13,1e-12,0.9999622963254922,3708.0,0,wout_d23p4_tm.nc
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/fixedBoundaryBeforeCoilOptimmizationFromDrevlak/d23p4_tm,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.999549094538591e-13,1e-12,0.9999549094538591,3708.0,0,wout_d23p4_tm.nc
educational_VMEC/from_MattLandreman_vmec_equilibria/W7-X/fixedBoundaryBeforeCoilOptimmizationFromDrevlak/d23p4_tm,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.975606913608882e-13,1e-12,0.9975606913608882,3709.0,0,wout_input.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/QAS,desc,converged,maximum normalized force error,0.007601,,,5.0,success,desc.log
educational_VMEC/from_SIMSOPT/2_Intermediate/QAS,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.05190650067957497,1e-12,51906500679.57497,2.0,0,wout_vmec.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/QAS,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.954398272620623e-13,1e-12,0.9954398272620623,1777.0,0,wout_QAS.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/QAS,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.95442074857562e-13,1e-12,0.995442074857562,1777.0,0,wout_QAS.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/QAS,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.97855856120207e-13,1e-12,0.997855856120207,1888.0,0,wout_input.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/QAS,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.95416890694751e-13,1e-12,0.9954168906947511,1776.0,0,wout_QAS.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp2_QA,desc,converged,maximum normalized force error,1.15e-06,,,1.0,success,desc.log
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp2_QA,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.035249185351973e-12,1e-11,0.9035249185351973,130.0,0,wout_vmec.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp2_QA,gvec,converged,|force|,9.88e-08,1e-07,0.988,10000.0,finished,gvec.log
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp2_QA,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.03525491540942e-12,1e-11,0.903525491540942,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp2_QA,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.035249276575216e-12,1e-11,0.9035249276575216,130.0,0,wout_nfp2_QA.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp2_QA,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.035250201999203e-12,1e-11,0.9035250201999204,130.0,0,wout_nfp2_QA.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp2_QA,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.035251322653151e-12,1e-11,0.9035251322653152,130.0,0,wout_input.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp2_QA,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.035250840983943e-12,1e-11,0.9035250840983944,129.0,0,wout_nfp2_QA.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp4_QH_warm_start,desc,converged,maximum normalized force error,0.005365,,,6.0,success,desc.log
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp4_QH_warm_start,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.947617104345934e-12,1e-11,0.9947617104345934,1067.0,0,wout_vmec.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp4_QH_warm_start,gvec,not_converged,|force|,4.45e-06,1e-06,4.45,10000.0,finished,gvec.log
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp4_QH_warm_start,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.948862589951262e-12,1e-11,0.9948862589951263,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp4_QH_warm_start,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.948866890336944e-12,1e-11,0.9948866890336945,1067.0,0,wout_nfp4_QH_warm_start.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp4_QH_warm_start,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.948855648912988e-12,1e-11,0.9948855648912989,1067.0,0,wout_nfp4_QH_warm_start.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp4_QH_warm_start,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.947608013263595e-12,1e-11,0.9947608013263596,1067.0,0,wout_input.nc
educational_VMEC/from_SIMSOPT/2_Intermediate/nfp4_QH_warm_start,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.94884164252045e-12,1e-11,0.9948841642520452,1066.0,0,wout_nfp4_QH_warm_start.nc
educational_VMEC/from_SIMSOPT/3_Advanced/nfp2_QA_iota0.4_withIslands,desc,converged,maximum normalized force error,0.001143,,,7.0,success,desc.log
educational_VMEC/from_SIMSOPT/3_Advanced/nfp2_QA_iota0.4_withIslands,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.913397041020755e-12,1e-11,0.9913397041020756,642.0,0,wout_vmec.nc
educational_VMEC/from_SIMSOPT/3_Advanced/nfp2_QA_iota0.4_withIslands,gvec,not_converged,|force|,1.3e-06,1e-06,1.3,10000.0,finished,gvec.log
educational_VMEC/from_SIMSOPT/3_Advanced/nfp2_QA_iota0.4_withIslands,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.909153770357032e-12,1e-11,0.9909153770357032,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_SIMSOPT/3_Advanced/nfp2_QA_iota0.4_withIslands,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.927118815004107e-12,1e-11,0.9927118815004108,688.0,0,wout_nfp2_QA_iota0.4_withIslands.nc
educational_VMEC/from_SIMSOPT/3_Advanced/nfp2_QA_iota0.4_withIslands,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.927120577755632e-12,1e-11,0.9927120577755633,688.0,0,wout_nfp2_QA_iota0.4_withIslands.nc
educational_VMEC/from_SIMSOPT/3_Advanced/nfp2_QA_iota0.4_withIslands,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.978306194543133e-12,1e-11,0.9978306194543134,404.0,0,wout_input.nfp2_QA_iota0.nc
educational_VMEC/from_SIMSOPT/3_Advanced/nfp2_QA_iota0.4_withIslands,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.927121561988174e-12,1e-11,0.9927121561988175,687.0,0,wout_nfp2_QA_iota0.4_withIslands.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/1DOF_Garabedian,desc,converged,maximum normalized force error,0.003038,,,2.0,success,desc.log
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/1DOF_Garabedian,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.959634875185826e-13,1e-12,0.9959634875185827,266.0,0,wout_vmec.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/1DOF_Garabedian,gvec,converged,|force|,9.99e-08,1e-07,0.9990000000000001,10000.0,finished,gvec.log
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/1DOF_Garabedian,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.958917255581883e-13,1e-12,0.9958917255581883,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/1DOF_Garabedian,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.77314265934639e-13,1e-12,0.977314265934639,243.0,0,wout_1DOF_Garabedian.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/1DOF_Garabedian,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.773142549160568e-13,1e-12,0.9773142549160568,243.0,0,wout_1DOF_Garabedian.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/1DOF_Garabedian,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.959631935708665e-13,1e-12,0.9959631935708665,266.0,0,wout_input.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/1DOF_Garabedian,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.773144943344293e-13,1e-12,0.9773144943344293,242.0,0,wout_1DOF_Garabedian.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_circularCrossSection_varyAxis_targetIotaAndQuasisymmetry,desc,converged,maximum normalized force error,0.000149,,,9.0,success,desc.log
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_circularCrossSection_varyAxis_targetIotaAndQuasisymmetry,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.994901665459747e-13,1e-12,0.9994901665459748,278.0,0,wout_vmec.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_circularCrossSection_varyAxis_targetIotaAndQuasisymmetry,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.433100405668504e-13,1e-12,0.9433100405668504,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_circularCrossSection_varyAxis_targetIotaAndQuasisymmetry,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.433107726800072e-13,1e-12,0.9433107726800072,288.0,0,wout_2DOF_circularCrossSection_varyAxis_targetIotaAndQuasisymmetry.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_circularCrossSection_varyAxis_targetIotaAndQuasisymmetry,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.433085694277824e-13,1e-12,0.9433085694277824,288.0,0,wout_2DOF_circularCrossSection_varyAxis_targetIotaAndQuasisymmetry.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_circularCrossSection_varyAxis_targetIotaAndQuasisymmetry,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.994920590974083e-13,1e-12,0.9994920590974083,278.0,0,wout_input.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_circularCrossSection_varyAxis_targetIotaAndQuasisymmetry,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.433131051482347e-13,1e-12,0.9433131051482347,287.0,0,wout_2DOF_circularCrossSection_varyAxis_targetIotaAndQuasisymmetry.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_vmecOnly_targetIotaAndVolume,desc,converged,maximum normalized force error,0.009986,,,2.0,success,desc.log
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_vmecOnly_targetIotaAndVolume,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.83964202805155e-11,1e-10,0.983964202805155,377.0,0,wout_vmec.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_vmecOnly_targetIotaAndVolume,gvec,not_converged,|force|,1.44e-07,1e-07,1.44,10000.0,finished,gvec.log
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_vmecOnly_targetIotaAndVolume,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.839512818348261e-11,1e-10,0.9839512818348262,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_vmecOnly_targetIotaAndVolume,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.839512811272137e-11,1e-10,0.9839512811272136,377.0,0,wout_2DOF_vmecOnly_targetIotaAndVolume.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_vmecOnly_targetIotaAndVolume,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.839512776244974e-11,1e-10,0.9839512776244973,377.0,0,wout_2DOF_vmecOnly_targetIotaAndVolume.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_vmecOnly_targetIotaAndVolume,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.839641985575939e-11,1e-10,0.9839641985575939,377.0,0,wout_input.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/2DOF_vmecOnly_targetIotaAndVolume,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.839512746592162e-11,1e-10,0.9839512746592162,376.0,0,wout_2DOF_vmecOnly_targetIotaAndVolume.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/stellopt_scenarios_7dof,desc,converged,maximum normalized force error,0.0001509,,,11.0,success,desc.log
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/stellopt_scenarios_7dof,educational_vmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.632778966125169e-13,1e-12,0.863277896612517,293.0,0,wout_vmec.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/stellopt_scenarios_7dof,gvec,not_converged,|force|,1.04e-07,1e-07,1.04,10000.0,finished,gvec.log
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/stellopt_scenarios_7dof,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.689586662885661e-13,1e-12,0.8689586662885661,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/stellopt_scenarios_7dof,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.689580220373911e-13,1e-12,0.8689580220373911,293.0,0,wout_stellopt_scenarios_7dof.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/stellopt_scenarios_7dof,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.689584145195881e-13,1e-12,0.8689584145195881,293.0,0,wout_stellopt_scenarios_7dof.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/stellopt_scenarios_7dof,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.632782182468963e-13,1e-12,0.8632782182468963,293.0,0,wout_input.nc
educational_VMEC/from_SIMSOPT/stellarator_benchmarks/stellopt_scenarios_7dof,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.689549783039058e-13,1e-12,0.8689549783039058,292.0,0,wout_stellopt_scenarios_7dof.nc
educational_VMEC/from_STELLOPT_246/Asym/asdex.tichman,desc,converged,maximum normalized force error,0.0002167,,,11.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Asym/asdex_fixed,desc,converged,maximum normalized force error,0.0001111,,,9.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Asym/d3d.071273.02375,desc,converged,maximum normalized force error,0.0001342,,,20.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Asym/d3d.082205.03665,desc,converged,maximum normalized force error,0.001785,,,11.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Asym/d3d.082205.13665,desc,converged,maximum normalized force error,0.0004366,,,7.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Asym/d3d.087977.12580,desc,converged,maximum normalized force error,0.002991,,,6.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Asym/d3d.107781.02975,desc,converged,maximum normalized force error,0.0008296,,,16.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Asym/d3d.107781.12975,desc,converged,maximum normalized force error,0.000746,,,4.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole,desc,converged,maximum normalized force error,0.0001332,,,4.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.026070980854360513,1e-20,2.6070980854360515e+18,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole,gvec,not_converged,|force|,2.09e-06,1e-07,20.9,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",5.228048006177818e-22,1e-20,0.052280480061778184,607.0,0,wout_d3d_curhole.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole,spectre,converged,least-squares optimality,2.4578224786085684e+29,,,40.0,3,spectre_input_res.json
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",3.5822159022983695e-05,1e-20,3582215902298369.5,8001.0,0,wout_d3d_curhole.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.976197863087632e-21,1e-20,0.9976197863087632,5008.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.997210365658798e-21,1e-20,0.9997210365658799,713.0,0,wout_d3d_curhole.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole5,desc,converged,maximum normalized force error,0.000192,,,9.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole5,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.9237991740143968,1e-20,9.237991740143968e+19,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole5,gvec,not_converged,|force|,4.1e-06,1e-07,41.0,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole5,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.626257973657419e-21,1e-20,0.9626257973657419,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole5,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",3.7120990153796464e-21,1e-20,0.3712099015379647,1050.0,0,wout_d3d_curhole5.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole5,spectre,converged,least-squares optimality,2.45377047005285e+29,,,40.0,3,spectre_input_res.json
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole5,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",3.186225408536952e-07,1e-20,31862254085369.523,1057.0,0,wout_d3d_curhole5.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole5,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",5.046407658888721e-11,1e-20,5046407658.888721,7941.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole5,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",7.767154980607363e-21,1e-20,0.7767154980607364,1398.0,0,wout_d3d_curhole5.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole55,desc,converged,maximum normalized force error,0.0001802,,,6.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole55,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.09186230288611218,1e-20,9.186230288611218e+18,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole55,gvec,not_converged,|force|,2.45e-06,1e-07,24.5,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole55,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.247713396898547e-21,1e-20,0.9247713396898548,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole55,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",6.2004002135905e-22,1e-20,0.062004002135905005,701.0,0,wout_d3d_curhole55.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole55,spectre,converged,least-squares optimality,2.457821954981203e+29,,,40.0,3,spectre_input_res.json
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole55,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",3.265500828142194e-05,1e-20,3265500828142194.0,28001.0,0,wout_d3d_curhole55.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole55,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.595039610601764e-21,1e-20,0.9595039610601764,2517.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_curhole55,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.871072327959255e-21,1e-20,0.8871072327959255,757.0,0,wout_d3d_curhole55.nc
educational_VMEC/from_STELLOPT_246/Asym/d3d_fixed,desc,converged,maximum normalized force error,0.0007826,,,4.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Asym/test,desc,converged,maximum normalized force error,0.000192,,,9.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Asym/test,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.2630998761696517,1e-20,1.2630998761696518e+20,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Asym/test,gvec,not_converged,|force|,4.1e-06,1e-07,41.0,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Asym/test,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",5.1538997494490945e-21,1e-20,0.5153899749449095,3381.0,0,wout_test.nc
educational_VMEC/from_STELLOPT_246/Asym/test,spectre,converged,least-squares optimality,2.45377047005285e+29,,,40.0,3,spectre_input_res.json
educational_VMEC/from_STELLOPT_246/Asym/test,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",5.221919293089218e-08,1e-20,5221919293089.219,8001.0,0,wout_test.nc
educational_VMEC/from_STELLOPT_246/Asym/test,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.954172712532494e-21,1e-20,0.9954172712532494,3294.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf,desc,converged,maximum normalized force error,0.095,,,2.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/atf,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.6973312884581769,1e-11,69733128845.8177,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf,gvec,not_converged,|force|,1.19e-06,1e-07,11.9,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Benchmarks/atf,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.713348445547447e-12,1e-11,0.9713348445547447,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.632008138950895e-12,1e-11,0.9632008138950896,618.0,0,wout_atf.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.632012710903738e-12,1e-11,0.9632012710903739,618.0,0,wout_atf.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.83565514328909e-12,1e-11,0.983565514328909,763.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.632008635162139e-12,1e-11,0.9632008635162139,617.0,0,wout_atf.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf0,desc,converged,maximum normalized force error,0.1273,,,1.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/atf0,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.8679204553737379,1e-20,8.679204553737378e+19,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf0,gvec,not_converged,|force|,1.65e-06,1e-07,16.5,10000.0,finished,gvec.log
