case,implementation,metric,value
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape14,desc,raxis_cc,3.1969919959753508
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape14,desc,volume_p,81.5149829595795
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape14,desc,iotaf_edge,0.14827682999993685
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape14,desc,pressure_axis,276299.34
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape14,desc,plasma_current,1597762.1685203256
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape20,desc,wb,10.390710789326793
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape20,desc,betatotal,0.02236737251757782
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape20,desc,aspect,2.591781728376432
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape20,desc,raxis_cc,3.1969919959753508
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape20,desc,volume_p,81.5149829595795
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape20,desc,iotaf_edge,0.14827682999993685
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape20,desc,pressure_axis,276299.34
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape20,desc,plasma_current,1597762.1685203256
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape_test,desc,wb,10.390710789326793
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape_test,desc,betatotal,0.02236737251757782
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape_test,desc,aspect,2.591781728376432
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape_test,desc,raxis_cc,3.1969919959753508
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape_test,desc,volume_p,81.5149829595795
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape_test,desc,iotaf_edge,0.14827682999993685
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape_test,desc,pressure_axis,276299.34
educational_VMEC/from_STELLOPT_246/Benchmarks/dshape_test,desc,plasma_current,1597762.1685203256
educational_VMEC/from_STELLOPT_246/Benchmarks/elaz,desc,wb,0.9812252583060758
educational_VMEC/from_STELLOPT_246/Benchmarks/elaz,desc,betatotal,0.006305531208117808
educational_VMEC/from_STELLOPT_246/Benchmarks/elaz,desc,aspect,2.0285594216693084
educational_VMEC/from_STELLOPT_246/Benchmarks/elaz,desc,raxis_cc,1.7130881046948303
educational_VMEC/from_STELLOPT_246/Benchmarks/elaz,desc,volume_p,20.05700718360932
educational_VMEC/from_STELLOPT_246/Benchmarks/elaz,desc,iotaf_edge,-0.1446368970471993
educational_VMEC/from_STELLOPT_246/Benchmarks/elaz,desc,pressure_axis,42291.380000000005
educational_VMEC/from_STELLOPT_246/Benchmarks/elaz,desc,plasma_current,-889806.8800005543
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,educational_vmec,wb,3.1308130279988666
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,educational_vmec,betatotal,0.29649669677145735
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,educational_vmec,aspect,1.2247201770796858
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,educational_vmec,raxis_cc,3.127343996336127
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,educational_vmec,volume_p,355.32008680554947
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,educational_vmec,iotaf_edge,0.14698681358699184
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,educational_vmec,pressure_axis,275085.7781825449
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,educational_vmec,plasma_current,8909232.29926829
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,gvec,aspect,1.2247201770796852
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,gvec,raxis_cc,3.12581746704881
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,gvec,volume_p,355.320086805549
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,gvec,iotaf_edge,-0.148275903583388
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,gvec,pressure_axis,276299.340177182
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,jvmec,wb,3.131385899809719
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,jvmec,betatotal,0.0
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,jvmec,aspect,1.2247201770796772
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,jvmec,raxis_cc,3.126577480936371
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,jvmec,volume_p,355.3200868055463
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,jvmec,iotaf_edge,0.14698681358699184
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,jvmec,pressure_axis,0.0
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,jvmec,plasma_current,8997714.848702334
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,parvmec,wb,3.131385899813443
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,parvmec,betatotal,0.2966655158742036
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,parvmec,aspect,1.2247201770796858
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,parvmec,raxis_cc,3.1265774809336997
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,parvmec,volume_p,355.32008680554947
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,parvmec,iotaf_edge,0.14698681358699184
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,parvmec,pressure_axis,275085.7781825449
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,parvmec,plasma_current,8997714.900408413
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmec2000,wb,3.131385899813443
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmec2000,betatotal,0.2966655158742036
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmec2000,aspect,1.2247201770796858
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmec2000,raxis_cc,3.1265774809336997
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmec2000,volume_p,355.32008680554947
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmec2000,iotaf_edge,0.14698681358699184
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmec2000,pressure_axis,275085.7781825449
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmec2000,plasma_current,8997714.900408413
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmecpp,wb,3.131385899809674
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmecpp,betatotal,0.2966655158734768
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmecpp,aspect,1.2247201770796858
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmecpp,raxis_cc,3.1265774809357487
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmecpp,volume_p,355.32008680554947
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmecpp,iotaf_edge,0.14698681358699184
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmecpp,pressure_axis,275085.7781825449
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmecpp,plasma_current,8997714.848737346
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmex,wb,3.1313858998141164
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmex,betatotal,0.2966655158743812
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmex,aspect,1.2247201770796863
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmex,raxis_cc,3.1265774809339995
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmex,volume_p,355.32008680554964
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmex,iotaf_edge,0.14698681358699184
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmex,pressure_axis,275085.7781825449
educational_VMEC/from_STELLOPT_246/Benchmarks/ellipse10,vmex,plasma_current,8997714.910227405
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,desc,wb,0.09552778465911399
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,desc,betatotal,0.030210437359395933
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,desc,aspect,4.369255146932168
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,desc,raxis_cc,1.4840983906893521
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,desc,volume_p,2.8619166725818457
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,desc,iotaf_edge,0.29815324865615966
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,desc,pressure_axis,53727.85200000002
educational_VMEC/from_STELLOPT_246/Benchmarks/hanson,desc,plasma_current,174249.80182000165
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,desc,wb,8.566063442608781
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,desc,betatotal,6.114738435460494e-05
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,desc,aspect,10.249435969457434
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,desc,raxis_cc,4.141247972095343
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,desc,volume_p,13.390684036404597
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,desc,iotaf_edge,-1.6
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,desc,pressure_axis,3661.0
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,desc,plasma_current,-9912.854751940527
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,educational_vmec,wb,8.565126730258422
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,educational_vmec,betatotal,0.0022204643096123055
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,educational_vmec,aspect,10.249435969485337
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,educational_vmec,raxis_cc,4.149925335405883
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,educational_vmec,volume_p,13.390684036441026
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,educational_vmec,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,educational_vmec,pressure_axis,128321.02695368872
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,educational_vmec,plasma_current,73698.27857825944
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,jvmec,wb,8.565080640399117
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,jvmec,betatotal,0.0
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,jvmec,aspect,11.048550805166634
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,jvmec,raxis_cc,4.159299942599827
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,jvmec,volume_p,11.818468606205402
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,jvmec,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,jvmec,pressure_axis,0.0
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,jvmec,plasma_current,87294.19158365419
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,parvmec,wb,8.565075220531352
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,parvmec,betatotal,0.002218530683127847
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,parvmec,aspect,10.249435969485337
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,parvmec,raxis_cc,4.1596541538888046
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,parvmec,volume_p,13.390684036441026
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,parvmec,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,parvmec,pressure_axis,127549.49278931034
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,parvmec,plasma_current,88016.15596458118
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmec2000,wb,8.565075220531364
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmec2000,betatotal,0.0022185306831273345
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmec2000,aspect,10.249435969485337
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmec2000,raxis_cc,4.159654153884529
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmec2000,volume_p,13.390684036441026
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmec2000,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmec2000,pressure_axis,127549.49278970873
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmec2000,plasma_current,88016.15595012433
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmecpp,wb,8.565070234666575
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmecpp,betatotal,0.0022183984294745812
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmecpp,aspect,10.249435969485283
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmecpp,raxis_cc,4.16018092289821
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmecpp,volume_p,13.390684036440991
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmecpp,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmecpp,pressure_axis,127500.07358956842
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmecpp,plasma_current,89257.79474794175
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmex,wb,8.565075220531357
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmex,betatotal,0.0022185306831272495
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmex,aspect,10.249435969485274
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmex,raxis_cc,4.159654153889219
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmex,volume_p,13.390684036440978
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmex,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmex,pressure_axis,127549.49278929256
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac,vmex,plasma_current,88016.15595735956
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,desc,wb,8.565168366418554
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,desc,betatotal,6.122498374742626e-05
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,desc,aspect,10.249435969485289
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,desc,raxis_cc,4.146010950489191
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,desc,volume_p,13.390684036440984
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,desc,iotaf_edge,-1.6
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,desc,pressure_axis,3661.0
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,desc,plasma_current,104382.5938261851
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,educational_vmec,wb,8.565103536006717
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,educational_vmec,betatotal,0.0022206065965107813
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,educational_vmec,aspect,10.249435969485338
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,educational_vmec,raxis_cc,4.149368731793492
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,educational_vmec,volume_p,13.39068403644101
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,educational_vmec,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,educational_vmec,pressure_axis,128480.09770983801
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,educational_vmec,plasma_current,74544.0506811265
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,jvmec,wb,8.565046737917108
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,jvmec,betatotal,0.0
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,jvmec,aspect,11.048550805166634
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,jvmec,raxis_cc,4.159611666680242
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,jvmec,volume_p,11.818468606205402
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,jvmec,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,jvmec,pressure_axis,0.0
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,jvmec,plasma_current,87480.88179465584
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,parvmec,wb,8.565041338105761
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,parvmec,betatotal,0.002218393895677437
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,parvmec,aspect,10.24943596948534
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,parvmec,raxis_cc,4.159952394606249
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,parvmec,volume_p,13.390684036441014
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,parvmec,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,parvmec,pressure_axis,127601.23595824023
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,parvmec,plasma_current,88427.58599459712
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmec2000,wb,8.565041338105749
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmec2000,betatotal,0.0022183938956777637
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmec2000,aspect,10.249435969485338
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmec2000,raxis_cc,4.159952394608098
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmec2000,volume_p,13.39068403644101
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmec2000,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmec2000,pressure_axis,127601.2359580455
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmec2000,plasma_current,88427.58601644728
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmecpp,wb,8.56503603123353
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmecpp,betatotal,0.002218222140820171
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmecpp,aspect,10.249435969485283
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmecpp,raxis_cc,4.1606033917865926
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmecpp,volume_p,13.39068403644099
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmecpp,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmecpp,pressure_axis,127542.20875813908
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmecpp,plasma_current,89907.22891792624
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmex,wb,8.56504133810572
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmex,betatotal,0.0022183938956778023
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmex,aspect,10.249435969485306
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmex,raxis_cc,4.159952394607372
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmex,volume_p,13.390684036440987
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmex,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmex,pressure_axis,127601.23595810085
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac.m8,vmex,plasma_current,88427.5860178527
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,desc,wb,8.566063442608781
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,desc,betatotal,6.114738435460494e-05
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,desc,aspect,10.249435969457434
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,desc,raxis_cc,4.141247972095343
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,desc,volume_p,13.390684036404597
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,desc,iotaf_edge,-1.6
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,desc,pressure_axis,3661.0
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,desc,plasma_current,-9912.854751940527
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,educational_vmec,wb,8.565126730258422
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,educational_vmec,betatotal,0.0022204643096123055
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,educational_vmec,aspect,10.249435969485337
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,educational_vmec,raxis_cc,4.149925335405883
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,educational_vmec,volume_p,13.390684036441026
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,educational_vmec,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,educational_vmec,pressure_axis,128321.02695368872
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,educational_vmec,plasma_current,73698.27857825944
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,jvmec,wb,8.565080515377216
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,jvmec,betatotal,0.0
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,jvmec,aspect,11.048550805166634
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,jvmec,raxis_cc,4.159276062970285
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,jvmec,volume_p,11.818468606205402
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,jvmec,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,jvmec,pressure_axis,0.0
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,jvmec,plasma_current,87541.22560080745
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,parvmec,wb,8.56507510449893
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,parvmec,betatotal,0.0022185443176022486
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,parvmec,aspect,10.249435969485337
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,parvmec,raxis_cc,4.159612464114508
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,parvmec,volume_p,13.390684036441026
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,parvmec,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,parvmec,pressure_axis,127551.12078560918
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,parvmec,plasma_current,88191.93645013969
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmec2000,wb,8.565075104498938
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmec2000,betatotal,0.0022185443176018283
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmec2000,aspect,10.249435969485337
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmec2000,raxis_cc,4.159612464113445
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmec2000,volume_p,13.390684036441026
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmec2000,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmec2000,pressure_axis,127551.12078561285
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmec2000,plasma_current,88191.93645262084
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmecpp,wb,8.56507026597217
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmecpp,betatotal,0.0022183948153426288
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmecpp,aspect,10.249435969485283
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmecpp,raxis_cc,4.16016706136421
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmecpp,volume_p,13.390684036440991
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmecpp,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmecpp,pressure_axis,127499.58338438872
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmecpp,plasma_current,89365.9675477105
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmex,wb,8.565075104498954
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmex,betatotal,0.002218544317601096
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmex,aspect,10.249435969485274
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmex,raxis_cc,4.159612464110125
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmex,volume_p,13.390684036440978
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmex,iotaf_edge,-1.5999999999999999
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmex,pressure_axis,127551.12078539171
educational_VMEC/from_STELLOPT_246/Benchmarks/heliac14,vmex,plasma_current,88191.9364836049
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,desc,wb,3.2886438041758517
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,desc,betatotal,0.0493760002286374
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,desc,aspect,11.289427708902943
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,desc,raxis_cc,11.765837671403956
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,desc,volume_p,229.15177393421888
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,desc,iotaf_edge,0.6950000000000001
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,desc,pressure_axis,43770.0
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,desc,plasma_current,-48142.51052123847
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,educational_vmec,wb,3.287957610875962
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,educational_vmec,betatotal,0.04705237793158783
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,educational_vmec,aspect,11.289427708903093
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,educational_vmec,raxis_cc,11.639192886724976
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,educational_vmec,volume_p,229.15177393422292
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,educational_vmec,iotaf_edge,0.695
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,educational_vmec,pressure_axis,39704.42974748475
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,educational_vmec,plasma_current,25947.17515782997
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,gvec,aspect,11.289427708903236
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,gvec,raxis_cc,11.7186993488194
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,gvec,volume_p,229.151773934224
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,gvec,iotaf_edge,-0.695
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,gvec,pressure_axis,43770.0
educational_VMEC/from_STELLOPT_246/Benchmarks/helias,jvmec,wb,3.288004486289497
